ProductCode, Id
BRS 368 RF,01t24000004R1LBAA0
BRS 369 RF,01t24000004R1LCAA0
BRS 370 RF,01t24000004R1LDAA0
BRS 371 RF,01t24000004R1LEAA0
BRS 399 RR,01t24000004R1LFAA0
BRS 65 Sambaíba,01t24000004R1LGAA0
BRS 7860RR,01t24000004R1LHAA0
BRS 8160RR,01t24000004R1LIAA0
BRS 8460 RR,01t24000004R1LJAA0
BRS 8460RR,01t24000004R1LKAA0
BRS 8560RR,01t24000004R1LLAA0
BRS Baliza RR,01t24000004R1LMAA0
BRS Barreiras,01t24000004R1LNAA0
BRS Candeia,01t24000004R1LOAA0
BRS Carnaúba,01t24000004R1LPAA0
BRS Charrua RR,01t24000004R1LQAA0
BRS Corisco,01t24000004R1LRAA0
BRS Estância RR,01t24000004R1LSAA0
BRS Favorita RR,01t24000004R1LTAA0
BRS Flora,01t24000004R1LUAA0
BRS Gaivota,01t24000004R1LVAA0
BRS Gisele RR,01t24000004R1LWAA0
BRS Gralha,01t24000004R1LXAA0
BRS Gralha Azul,01t24000004R1LYAA0
BRS Guaramirim,01t24000004R1LZAA0
BRS Jiripoca,01t24000004R1LaAAK
BRS Juliana RR,01t24000004R1LbAAK
BRS Nina,01t24000004R1LcAAK
BRS Pampa RR,01t24000004R1LdAAK
BRS Pardela,01t24000004R1LeAAK
BRS Parrudo,01t24000004R1LfAAK
BRS Pétala,01t24000004R1LgAAK
BRS Pirarara,01t24000004R1LhAAK
BRS Raimunda,01t24000004R1LiAAK
BRS Silvânia RR,01t24000004R1LjAAK
BRS Tangará,01t24000004R1LkAAK
Jackpot 50 EC,01t24000004R1ZyAAK
Mirza 480 SC,01t24000004R1ZzAAK
Rotamik - Rotam,01t24000004R1a0AAC
Rotaprid 350 SC,01t24000004R1a1AAC
Rotashock,01t24000004R1a2AAC
Saluzi 600 FS - Rotam,01t24000004R1a3AAC
Solist 430 SC,01t24000004R1a4AAC
Tebuzim 250 SC,01t24000004R1a5AAC
Wasp 480 SC,01t24000004R1a6AAC
Acehero - Sabero Organics AmÚrica Ltda,01t24000004R1a7AAC
2B339 HX,01t24000004R1a8AAC
SHS7920 PRO,01t24000004R1a9AAC
XB6012,01t24000004R1aAAAS
XB7253,01t24000004R1aBAAS
SA701 RR,01t24000004R1aCAAS
SA7307 RR,01t24000004R1aDAAS
Compack,01t24000004R1aEAAS
6363,01t24000004R1aFAAS
6310 IPRO,01t24000004R1aGAAS
BRS Taura RR,01t24000004R1LlAAK
BRS Tertúlia RR,01t24000004R1LmAAK
BRS Torena,01t24000004R1LnAAK
BRS Tracajá,01t24000004R1LoAAK
BRS/GO Caiapônia,01t24000004R1LpAAK
BRS/GO Ipameri,01t24000004R1LqAAK
BRS/GO Luiziânia RR,01t24000004R1LrAAK
BRS/RO Aurora,01t24000004R1LsAAK
BRS298,01t24000004R1LtAAK
BRS315,01t24000004R1LuAAK
BRS752 S,01t24000004R1LvAAK
BRS811 RR,01t24000004R1LwAAK
BRSGO 7560,01t24000004R1LxAAK
BRSGO 7561RR,01t24000004R1LyAAK
BRSGO 7760RR,01t24000004R1LzAAK
BRSGO 8360,01t24000004R1M0AAK
BRSGO Luziânia,01t24000004R1M1AAK
BRSGO Luziânia RR,01t24000004R1M2AAK
BRSMG 740S RR,01t24000004R1M3AAK
BRSMG 750SRR,01t24000004R1M4AAK
BRSMG 752S ,01t24000004R1M5AAK
BRSMG 760S RR,01t24000004R1M6AAK
BRSMG 810C ,01t24000004R1M7AAK
BRSMG 811CRR,01t24000004R1M8AAK
BRSMG 850GRR,01t24000004R1M9AAK
BRSVALIOSA RR,01t24000004R1MAAA0
Conquista,01t24000004R1MBAA0
GNZ 660 RR,01t24000004R1MCAA0
GNZ 721 RR,01t24000004R1MDAA0
MG/BRS 68 Vencedora,01t24000004R1MEAA0
Perola,01t24000004R1MFAA0
Pingo de Ouro,01t24000004R1MGAA0
Valiosa RR,01t24000004R1MHAA0
Vencedora,01t24000004R1MIAA0
Efficienx Maxx,01t24000004R1MJAA0
Niphokam,01t24000004R1MKAA0
Quimifol Boro,01t24000004R1MLAA0
Quimifol Cerrado,01t24000004R1MMAA0
Acefato Fersol,01t24000004R1MNAA0
Avant 750 PS - Fersol,01t24000004R1MOAA0
Cipermetrina Fersol 200 CE,01t24000004R1MPAA0
6336 IPRO,01t24000004R1aHAAS
BtControl,01t24000004R1aIAAS
Potenza,01t24000004R1aJAAS
Rapel,01t24000004R1aKAAS
TrulyMax - Sinon,01t24000004R1aLAAS
Capo WG,01t24000004R1aMAAS
Cefanol - Sipcam,01t24000004R1aNAAS
Rimon 100 EC - Sipcam,01t24000004R1aOAAS
Support,01t24000004R1aPAAS
ST 810 RR,01t24000004R1aQAAS
ST 815 RR,01t24000004R1aRAAS
ST920,01t24000004R1aSAAS
STS810 RR,01t24000004R1aTAAS
STS820 RR,01t24000004R1aUAAS
Ultraplus,01t24000004R1aVAAS
Cellerate (Mo. Zn),01t24000004R1aWAAS
Co-Mo,01t24000004R1aXAAS
Mastermins,01t24000004R1aYAAS
Clorpirif¾s Fersol 480 EC,01t24000004R1MQAA0
Endosulf.Fersol,01t24000004R1MRAA0
Metamid. Fersol,01t24000004R1MSAA0
Permetr. Fersol,01t24000004R1MTAA0
Abamectin Prentiss,01t24000004R1MUAA0
Ampligo - FMC,01t24000004R1MVAA0
Aquila - FMC,01t24000004R1MWAA0
Arrivo,01t24000004R1MXAA0
Aurora 400 EC,01t24000004R1MYAA0
Bazuka 216 SL - FMC,01t24000004R1MZAA0
Belure,01t24000004R1MaAAK
Brigade 100 EC,01t24000004R1MbAAK
Brilhantebr,01t24000004R1McAAK
CapatazBR,01t24000004R1MdAAK
Capture 120 FS,01t24000004R1MeAAK
Cefanol,01t24000004R1MfAAK
Cigaral - FMC,01t24000004R1MgAAK
Curyom 550 EC - FMC,01t24000004R1MhAAK
Diflubenzuron 240 SC Helm,01t24000004R1MiAAK
Dimilin - FMC,01t24000004R1MjAAK
FÛnix,01t24000004R1MkAAK
Furadan 350 SC,01t24000004R1MlAAK
Fury 200,01t24000004R1MmAAK
Fury 400,01t24000004R1MnAAK
Gamit Star,01t24000004R1MoAAK
Hero,01t24000004R1MpAAK
Impessive 250 WP - FMC,01t24000004R1MqAAK
Intrepid - FMC,01t24000004R1MrAAK
Klorpan,01t24000004R1MsAAK
Lancer 750 SP,01t24000004R1MtAAK
Locker,01t24000004R1MuAAK
Marshal 400,01t24000004R1MvAAK
Methomex - FMC,01t24000004R1MwAAK
Mustang 350 EC,01t24000004R1MxAAK
Paracap - FMC,01t24000004R1MyAAK
Polo 500 WP,01t24000004R1MzAAK
Pounce 384,01t24000004R1N0AAK
Premio - FMC,01t24000004R1N1AAK
Pyrinex 480 EC - FMC,01t24000004R1N2AAK
Rimon 100 EC - FMC,01t24000004R1N3AAK
Rocks,01t24000004R1N4AAK
Strada 50 WG,01t24000004R1N5AAK
Talisman 200CE,01t24000004R1N6AAK
Talstar 100 EC,01t24000004R1N7AAK
Trinca Caps - FMC,01t24000004R1N8AAK
TrulyMax,01t24000004R1N9AAK
Urge 750 SP - FMC,01t24000004R1NAAA0
ANTA,01t24000004R1NBAA0
TMG 1176 RR,01t24000004R1NCAA0
CULTIVAR 314,01t24000004R1NDAA0
FTR 4149 IPRO,01t24000004R1NEAA0
FTS 106,01t24000004R1NFAA0
FTS 1154 RR,01t24000004R1NGAA0
FTS 2155 RR,01t24000004R1NHAA0
FTS 2557 RR,01t24000004R1NIAA0
FTS 4188 RR,01t24000004R1NJAA0
FTS CAMPO NOVO,01t24000004R1NKAA0
FTS Paragominas RR,01t24000004R1NLAA0
FTS106,01t24000004R1NMAA0
FTS4188 RR,01t24000004R1NNAA0
FPS Nitron,01t24000004R1NOAA0
TEC 7849 IPRO,01t24000004R1NPAA0
GB 870 RR,01t24000004R1NQAA0
GB 874 RR,01t24000004R1NRAA0
GB870 RR,01t24000004R1NSAA0
GNZ 660 S,01t24000004R1NTAA0
GNZ 9501 PRO,01t24000004R1NUAA0
GNZ 9629 PRO,01t24000004R1NVAA0
GNZ9501 PRO,01t24000004R1NWAA0
GNZ9626 PRO,01t24000004R1NXAA0
GMX REDOMÃO RR,01t24000004R1NYAA0
Bistar,01t24000004R1NZAA0
BrasÒo,01t24000004R1NaAAK
Diflubenzuron 240 SC Helm - Helm,01t24000004R1NbAAK
Difluchem 240 SC - Helm,01t24000004R1NcAAK
GaleÒo,01t24000004R1NdAAK
Helmstar Plus,01t24000004R1NeAAK
Imidacloprid 700 WG HELM,01t24000004R1NfAAK
Majesty - Helm,01t24000004R1QuAAK
Record,01t24000004R1QvAAK
Tiofanato-Metílico 500 Helm,01t24000004R1QwAAK
CD231 RR,01t24000004R1EJAA0
CD232,01t24000004R1EKAA0
CD233 RR,01t24000004R1ELAA0
CD324 PRO,01t24000004R1ElAAK
CD3408 H,01t24000004R1EmAAK
CD3464 H,01t24000004R1EnAAK
CD3715 PRO,01t24000004R1EoAAK
CD384,01t24000004R1EpAAK
CD384 H,01t24000004R1EqAAK
CD393,01t24000004R1ErAAK
CD393 H,01t24000004R1EsAAK
CD397 PRO,01t24000004R1EtAAK
Coodetec,01t24000004R1EuAAK
Coodetec variety RR,01t24000004R1EvAAK
CD 104,01t24000004R1EwAAK
CD 108,01t24000004R1ExAAK
CD 111,01t24000004R1EyAAK
CD 116,01t24000004R1EzAAK
CD 117,01t24000004R1F0AAK
CD 119,01t24000004R1F1AAK
CD 120,01t24000004R1F2AAK
CD 121,01t24000004R1F3AAK
CD 122,01t24000004R1F4AAK
CD 123,01t24000004R1F5AAK
CD 124,01t24000004R1F6AAK
CD 1252,01t24000004R1F7AAK
CD 150,01t24000004R1F8AAK
CD 151,01t24000004R1F9AAK
CD 154,01t24000004R1FAAA0
CD 1550,01t24000004R1FBAA0
Micromite,01t24000004R1FCAA0
Cigaral,01t24000004R1FDAA0
EMGOPA Variety,01t24000004R1FEAA0
EMGOPA309,01t24000004R1FFAA0
EMGOPA313,01t24000004R1FGAA0
EMGOPA313 RR,01t24000004R1FHAA0
EMGOPA314,01t24000004R1FIAA0
EMGOPA315 RR,01t24000004R1FJAA0
EMGOPA316,01t24000004R1FKAA0
EMGOPA316 RR,01t24000004R1FLAA0
DKB 177,01t24000004R1FMAA0
DKB 177 PRO,01t24000004R1FNAA0
CD215,01t24000004R1E5AAK
CD215 RR,01t24000004R1E6AAK
CD216,01t24000004R1E7AAK
CD217,01t24000004R1E8AAK
CD218,01t24000004R1E9AAK
CD219 RR,01t24000004R1EAAA0
CD221,01t24000004R1EBAA0
CD224,01t24000004R1ECAA0
CD225 RR,01t24000004R1EDAA0
CD226 RR,01t24000004R1EEAA0
CD227,01t24000004R1EFAA0
CD228,01t24000004R1EGAA0
CD229 RR,01t24000004R1EHAA0
CD230 RR,01t24000004R1EIAA0
FOX BR,01t24000005SqBwAAK
MG 699,01t24000005mh3lAAA
MG 300,01t24000005mh2nAAA
P1630 VYH,01t24000005ltGyAAI
SHS 7930 PRO2,01t24000005n86AAAQ
NS 6828 IPRO,01t24000005o6XVAAY
X40K205,01t24000005n8CXAAY
P2866H,01t24000005o3vgAAA
BG7542H,01t24000005o3yLAAQ
NS 8383,01t240000066d7DAAQ
Ativum,01t24000005n79lAAA
P 1680 VYH,01t24000005oJegAAE
BG7318YH,01t24000005o3y1AAA
BG7542,01t24000005o3yQAAQ
CD 7370,01t24000005o42TAAQ
BRS 7380 RR,01t24000005o7sBAAQ
P3456 VYH,01t24000005ltH8AAI
AS 3590 IPRO,01t24000005n7wWAAQ
K5616,01t24000005n8IcAAI
NS 7202 IPRO,01t24000005mYxnAAE
P 95Y52 IPRO,01t24000005n7pSAAQ
LG 60163 IPRO,01t24000005n7wRAAQ
BM 915 PRO,01t24000005n83sAAA
P30F35,01t24000005n8DSAAY
DKB 390 PRO 3,01t24000006aZSxAAM
FTX 3580 IPRO,01t24000005o9XJAAY
BG7720VYH,01t24000005o3yBAAQ
P3271H,01t24000005o3wAAAQ
BMX GARRA IPRO,01t240000067RrjAAE
NS 52 PRO,01t24000005oJeqAAE
KWS9110PRO,01t24000005o3yzAAA
5D1658,01t24000005n8IXAAY
FT 2557 IPRO,01t24000005o5gZAAQ
XB 57M16 RRBG,01t24000005o6XBAAY
P4285YHR,01t24000005o3xhAAA
DM 61i59,01t24000005n7vFAAQ
BM 3063,01t24000005n7z5AAA
M 7198 IPRO,01t24000005mYztAAE
NS56PRO,01t24000005o3ykAAA
KWS9004PRO2,01t24000005o3z4AAA
BMX 63I64 IPRO,01t24000005o67uAAA
BMX 68I70 IPRO,01t24000005o684AAA
TMG 7067 IPRO,01t24000005o7rmAAA
BS 1519 LL,01t24000005o9XYAAY
Invictus VIP3,01t240000067KdtAAE
BRS Carioca Pérola,01t2400000683IfAAI
BRS 8170 IPRO,01t24000005mYz0AAE
AS 1777 PRO3,01t24000005oc4WAAQ
BMX RAIO IPRO,01t24000005o6XQAAY
M5730 IPRO,01t24000005n7wGAAQ
FT 4160 IPRO,01t24000005o5gKAAQ
NS50PRO2,01t24000005o3yaAAA
MG 744 PW,01t24000005oc4gAAA
LG 3040 VIP 3,01t24000005oGXEAA2
Supremo VIP,01t240000067KdeAAE
FTR 4153 IPRO,01t24000005o9XEAAY
NS 6823 RR,01t24000005mBKXAA2
BG7640VYH,01t24000005o3xrAAA
5855 RSF IPRO,01t24000005n7xiAAA
NS 6535 IPRO,01t24000005n7xxAAA
5D62A44,01t24000005n8ISAAY
LG 6030 PRO 2,01t24000005oJeWAAU
CD 3770 PW,01t24000005oTleAAE
MB 580 PW,01t24000005oJebAAE
GMX Cancheiro RR,01t24000005ltIuAAI
TMG 7018 IPRO,01t24000005o6WqAAI
FT 3156 IPRO,01t24000005o5gPAAQ
TMG 7063 IPRO,01t24000005o67fAAA
30F53VYH,01t24000005ltF7AAI
BG 57M16 RR,01t24000005n8IDAAY
AS1757PRO3,01t24000005o3xmAAA
30F35 VYHR,01t24000005ltFqAAI
NS92PRO,01t24000005o3yVAAQ
BRS Esteio,01t2400000683IpAAI
NS 7901 IPRO,01t24000005RRPVAA4
NS 7709,01t24000005RRPgAAO
Creedance,01t24000005RRQ3AAO
M 7100,01t24000005RRQ8AAO
P 96Y90 RR,01t24000005n79qAAA
BG7640,01t24000005n85oAAA
BRS 7470 IPRO,01t24000005mYyRAAU
K6116,01t24000005n8IhAAI
SX7341 VIP 3,01t24000005o42YAAQ
RB 3616 IPRO,01t24000005S2NlAAK
NS 7709 IPRO,01t24000005S2OWAA0
CZ 36B80,01t24000005SoeLAAS
LG 60174 IPRO,01t24000005Soe1AAC
NS 7209 IPRO,01t24000005THLgAAO
5D6215 IPRO,01t24000005StsLAAS
BMX FLECHA IPRO,01t24000005THMFAA4
Saluzi 600 FS,01t24000004R19pAAC
Twister 25 EC,01t24000004R19qAAC
Acefato,01t24000004R19rAAC
Acetamiprid,01t24000004R19sAAC
Acido Pirolenhoso,01t24000004R19tAAC
Bacillus thuring.,01t24000004R19uAAC
BaculovÝrus,01t24000004R19vAAC
Beauveria bassiana,01t24000004R19wAAC
Benzoato Emamectina,01t24000004R19xAAC
Cipermetrina,01t24000004R19yAAC
Clorpirif¾s,01t24000004R19zAAC
Ëleo de Nim,01t24000004R1A0AAK
Endosulfan,01t24000004R1A1AAK
Enxofre,01t24000004R1A2AAK
Fipronil,01t24000004R1A3AAK
Imidacloprid 350 SC,01t24000004R1A4AAK
Imidaclopride,01t24000004R1A5AAK
Inseticida,01t24000004R1A6AAK
Malathion,01t24000004R1A7AAK
Metamidofos,01t24000004R1A8AAK
Metomil,01t24000004R1A9AAK
Paration,01t24000004R1AAAA0
Permethrin  - Company,01t24000004R1ABAA0
Pyrethroide,01t24000004R1ACAA0
Thiodicarb,01t24000004R1ADAA0
Basfoliar Calcio,01t24000004R1AEAA0
Basfoliar Cobre Sl,01t24000004R1AFAA0
Basfoliar ManganÛs,01t24000004R1AGAA0
Basfoliar Soja,01t24000004R1AHAA0
Basfoliar Zinco,01t24000004R1AIAA0
BRS220,01t24000004R1AJAA0
Bulldock 125 SC,01t24000004R144AAC
Certero,01t24000004R145AAC
Certero - Bayer,01t24000004R146AAC
Connect,01t24000004R147AAC
Cropstar,01t24000004R148AAC
Cropstar - Bayer,01t24000004R149AAC
Curbix,01t24000004R14AAAS
Curbix 200 SC,01t24000004R14BAAS
Curbix 200 SC - Bayer,01t24000004R14CAAS
Decis 25,01t24000004R14DAAS
Decis Ultra,01t24000004R14EAAS
Diamida Fol.,01t24000004R14FAAS
Evidence,01t24000004R14GAAS
Evidence 700 WG,01t24000004R14HAAS
FM 910,01t24000004R14IAAS
FM 913 GLT,01t24000004R14JAAS
FM 940 GLT,01t24000004R14KAAS
FM 944 GL,01t24000004R14LAAS
FM 951 LL,01t24000004R14MAAS
FM 975 WS,01t24000004R14NAAS
FM 980 GLT,01t24000004R14OAAS
FM 982 GL,01t24000004R14PAAS
FM 993,01t24000004R14QAAS
Appalus 200 SC,01t24000004R1AKAA0
Granary,01t24000004R1ALAA0
Impessive 250 WP,01t24000004R1AMAA0
Much,01t24000004R1ANAA0
Urge 750 SP,01t24000004R1AOAA0
5D688 RR,01t24000004R1APAA0
5D690 RR,01t24000004R1AQAA0
5D711 RR,01t24000004R1ARAA0
5G770 RR,01t24000004R1ASAA0
5G830 RR,01t24000004R1ATAA0
CD 2591 IPRO,01t24000004R1AUAA0
CD 2620 IPRO,01t24000004R1AVAA0
CD 2630 RR,01t24000004R1AWAA0
CD 2640RR,01t24000004R1AXAA0
CD 2720 IPRO,01t24000004R1AYAA0
CD 2728 IPRO,01t24000004R1AZAA0
CD 2730 RR,01t24000004R1AaAAK
CD 2737 RR,01t24000004R1AbAAK
CD 2750 IPRO,01t24000004R1AcAAK
CD 2820 IPRO,01t24000004R1AdAAK
CD 3715 PRO,01t24000004R1AeAAK
CD201,01t24000004R1AfAAK
CD202,01t24000004R1AgAAK
CD202 RR,01t24000004R1AhAAK
CD204,01t24000004R1AiAAK
CD205,01t24000004R1AjAAK
CD206,01t24000004R1AkAAK
CD206 RR,01t24000004R1AlAAK
CD206RR,01t24000004R1AmAAK
CD208,01t24000004R1AnAAK
CD212 RR,01t24000004R1AoAAK
CD213 RR,01t24000004R1ApAAK
CD214 RR,01t24000004R1AqAAK
Noble,01t24000004R18OAAS
Sintonia,01t24000004R18PAAS
TBIO Alvorada,01t24000004R18QAAS
TBIO Bandeirante,01t24000004R18RAAS
TBIO Iguaçu,01t24000004R18SAAS
TBIO Itaipu,01t24000004R18TAAS
TBIO Mestre,01t24000004R18UAAS
TBIO Pioneiro,01t24000004R18VAAS
TBIO Seleto,01t24000004R18WAAS
TBIO Sinuelo,01t24000004R18XAAS
TBIO Tibagi,01t24000004R18YAAS
TBIO Veloce,01t24000004R18ZAAS
Toruk,01t24000004R18aAAC
AFS 110 RR,01t24000004R18bAAC
BMX 58160 IPRO,01t24000004R18cAAC
BMX Alvo RR (DON MARIO 5.9i),01t24000004R18dAAC
BMX APOLO RR,01t24000004R18eAAC
BMX ATIVA RR,01t24000004R18fAAC
BMX Classe RR (7869 RSF),01t24000004R18gAAC
BMX Desafio RR (8473 RSF),01t24000004R18hAAC
BMX ELITE IPRO,01t24000004R18iAAC
BMX ENERGIA RR,01t24000004R18jAAC
BMX FORÇA RR,01t24000004R18kAAC
BMX Fúria RR (7874 RSF),01t24000004R18lAAC
BMX ICONE IPRO,01t24000004R18mAAC
BMX IMPACTO RR,01t24000004R18nAAC
BMX LANÇA IPRO,01t24000004R18oAAC
BMX Magna,01t24000004R18pAAC
BMX MAGNA RR,01t24000004R18qAAC
BMX PONTA RR,01t24000004R18rAAC
BMX POTENCIA RR,01t24000004R18sAAC
BMX Raça RR (8576 RSF),01t24000004R18tAAC
BMX Titan,01t24000004R18uAAC
BMX TITAN RR,01t24000004R18vAAC
BMX Tornado RR (6863 RSF),01t24000004R18wAAC
BMX TURBO RR,01t24000004R18xAAC
Folicur 200 EC,01t24000004R17fAAC
Gaucho FS,01t24000004R17gAAC
IGRA 545 RR,01t24000004R17hAAC
Infinito,01t24000004R17iAAC
Larvin,01t24000004R17jAAC
Larvin - Bayer,01t24000004R17kAAC
Nativo,01t24000004R17lAAC
Oberon - Bayer,01t24000004R17mAAC
Provado 200,01t24000004R17nAAC
Provence,01t24000004R17oAAC
Provence 750 WG,01t24000004R17pAAC
Sencor 480,01t24000004R17qAAC
Sphere Max,01t24000004R17rAAC
ST 820 RR,01t24000004R17sAAC
TEC 7022IPRO,01t24000004R17tAAC
TEC 7538IPRO,01t24000004R17uAAC
Thiodan - Bayer,01t24000004R17vAAC
Tifon,01t24000004R17wAAC
Veritas,01t24000004R17xAAC
Abamex,01t24000004R17yAAC
Agree,01t24000004R17zAAC
4290 RR,01t24000004R181AAC
BG 4272 RR,01t24000004R182AAC
BG 4284 RR,01t24000004R183AAC
BG 4377 RR,01t24000004R184AAC
BG 7045 H,01t24000004R185AAC
BG4184 Y,01t24000004R186AAC
BG7032 H,01t24000004R187AAC
BG7037 H,01t24000004R188AAC
BG7046,01t24000004R189AAC
BG7046 H,01t24000004R18AAAS
BG7049,01t24000004R18BAAS
BG7049 H,01t24000004R18CAAS
BG7051 H,01t24000004R18DAAS
BG7060,01t24000004R18EAAS
BG7060 H,01t24000004R18FAAS
BG7061 H,01t24000004R18GAAS
BG7065 H,01t24000004R18HAAS
BMX840,01t24000004R18IAAS
BMX861,01t24000004R18JAAS
Bioamino Extra,01t24000004R18KAAS
Bioamino Premium,01t24000004R18LAAS
Fertilis Cerrado,01t24000004R18MAAS
Skala,01t24000004R18NAAS
BMX Vanguarda (6160 RSF) IPRO,01t24000004R18yAAC
BMX Veloz RR (5953 RSF),01t24000004R18zAAC
BONUS IPRO,01t24000004R190AAC
BRS/MG 810 C,01t24000004R191AAC
Desafio RR,01t24000004R192AAC
FPS JUPTER RR ,01t24000004R193AAC
FPS NETURNO RR,01t24000004R194AAC
FPS URANO RR,01t24000004R195AAC
POWER IPRO,01t24000004R196AAC
ROOS AVANCE RR,01t24000004R197AAC
ROOS Camino RR,01t24000004R198AAC
CHARATA76 RR,01t24000004R199AAC
CG 67 RR,01t24000004R19AAAS
CG 7261 RR,01t24000004R19BAAS
CG 7262 RR,01t24000004R19CAAS
CG 7463 RR,01t24000004R19DAAS
CG 7464 RR,01t24000004R19EAAS
CG 7665 RR,01t24000004R19FAAS
CG 7964 RR,01t24000004R19GAAS
CG 8166 RR,01t24000004R19HAAS
Tebuconazole CCAB 200 EC,01t24000004R19IAAS
Hz-NPV CCAB,01t24000004R19JAAS
FUNDACEP Bravo,01t24000004R19KAAS
FUNDACEP Cristalino,01t24000004R19LAAS
FUNDACEP Horizonte,01t24000004R19MAAS
FUNDACEP Raízes,01t24000004R19NAAS
TEC Vigore,01t24000004R19OAAS
Authority,01t24000004R19PAAS
Battle,01t24000004R19QAAS
Belure - Cheminova,01t24000004R19RAAS
Difluchem 240 SC,01t24000004R19SAAS
Dimexion,01t24000004R19TAAS
Ferus,01t24000004R19UAAS
NA7202,01t24000005S1yEAAS
M6972,01t24000005S1yTAAS
NA7505,01t24000005S1yJAAS
NA7209,01t24000005S1yOAAS
N7505,01t24000005S1yYAAS
Comoly Soja,01t24000004R11DAAS
Mofer Soja,01t24000004R11EAAS
Sais Soja,01t24000004R11FAAS
Sais Soja Feijao,01t24000004R11GAAS
Azimut,01t24000004R11HAAS
Bendazol,01t24000004R11IAAS
Galil ADAMA,01t24000004R11JAAS
Horos,01t24000004R11KAAS
Orius 250 EC,01t24000004R11LAAS
Methomex,01t24000004R11MAAS
Thionex,01t24000004R11NAAS
Broadacre,01t24000004R11OAAS
Broadacre Zn-Mo,01t24000004R11PAAS
Orgaminol,01t24000004R11QAAS
Supa Moly Co-Mo,01t24000004R11RAAS
Supa Trace 10,01t24000004R11SAAS
Natera,01t24000004R11TAAS
AG 1051,01t24000004R11UAAS
AG 122,01t24000004R11VAAS
AG 2040,01t24000004R11WAAS
AG 4051,01t24000004R11XAAS
AG 4051 PRO,01t24000004R11YAAS
AG 5011,01t24000004R11ZAAS
AG 5011 YG,01t24000004R11aAAC
AG 5030 YG,01t24000004R11bAAC
AG 5055 PRO,01t24000004R11cAAC
AG 6018 YG,01t24000004R11dAAC
AG 6020,01t24000004R11eAAC
AG 6040,01t24000004R11fAAC
AG 7000 PRO,01t24000004R11gAAC
AG 7000 PRO2,01t24000004R11hAAC
AG 7088,01t24000004R11iAAC
AG 7088 PRO,01t24000004R11jAAC
AG 7088 PRO2,01t24000004R11kAAC
AG 7098 PRO,01t24000004R11lAAC
AG 7098 PRO2,01t24000004R11mAAC
AG 8011 PRO,01t24000004R11nAAC
AG 8021 PRO,01t24000004R11oAAC
AG 8025,01t24000004R11pAAC
AG 8025 PRO,01t24000004R11qAAC
AG 8041 PRO,01t24000004R11rAAC
AG 8060 YG,01t24000004R11sAAC
AG 8061 PRO,01t24000004R11tAAC
AG 8076 PRO,01t24000004R11uAAC
AG 8088 PRO,01t24000004R11vAAC
AG 8088 PRO2,01t24000004R11wAAC
AG 8500 PRO,01t24000004R11xAAC
AG 8544 PRO,01t24000004R11yAAC
AG 8544 PRO2,01t24000004R11zAAC
AG 8580 PRO,01t24000004R120AAC
AG 8676 PRO,01t24000004R121AAC
AG 8690 PRO3,01t24000004R122AAC
AG 8780 PRO,01t24000004R123AAC
AG 8780 PRO3,01t24000004R124AAC
AG 9010,01t24000004R125AAC
AG 9010 PRO,01t24000004R126AAC
AG 9020 PRO,01t24000004R127AAC
AG 9025 PRO3,01t24000004R128AAC
AG 9030 PRO,01t24000004R129AAC
AG 9040 YG,01t24000004R12AAAS
AG 9045,01t24000004R12BAAS
AG 9045 PRO,01t24000004R12CAAS
AG 9045 PRO2,01t24000004R12DAAS
AG 9045 PRO3,01t24000004R12EAAS
AG8676 PRO,01t24000004R12FAAS
AG9129 PRO2,01t24000004R12GAAS
agAG 9025 PRO3,01t24000004R12HAAS
Amymax,01t24000004R12IAAS
Grap 100,01t24000004R12JAAS
Grap 140 Mn,01t24000004R12KAAS
Grap Amyno,01t24000004R12LAAS
Grap Mont Ng Plus,01t24000004R12MAAS
Grap Top Fluid,01t24000004R12NAAS
AS 1545,01t24000004R12OAAS
AS 1551 PRO,01t24000004R12PAAS
AS 1551 PRO 2,01t24000004R12QAAS
AS 1555 PRO,01t24000004R12RAAS
AS 1555 PRO 2,01t24000004R12SAAS
AS 1565,01t24000004R12TAAS
AS 1570,01t24000004R12UAAS
AS 1572 PRO,01t24000004R12VAAS
AS 1572 YG,01t24000004R12WAAS
AS 1573 PRO,01t24000004R12XAAS
AS 1573 YG,01t24000004R12YAAS
AS 1581 PRO,01t24000004R12ZAAS
AS 1590 YG,01t24000004R12aAAC
AS 1596 PRO,01t24000004R12bAAC
AS 1596 PRO 2,01t24000004R12cAAC
AS 1598 PRO,01t24000004R12dAAC
AS 1625 PRO,01t24000004R12eAAC
AS 1633 PRO2,01t24000004R12fAAC
AS 1656 PRO 2,01t24000004R12gAAC
AS 1656 PRO3,01t24000004R12hAAC
AS 1660 PRO,01t24000004R12iAAC
AS 1665 PRO,01t24000004R12jAAC
AS 1666 PRO3,01t24000004R12kAAC
AS 1677 PRO3,01t24000004R12lAAC
AS 3421 YG,01t24000004R12mAAC
AS 3570 IPRO,01t24000004R12nAAC
AS 3575 IPRO,01t24000004R12oAAC
AS 3610 IPRO,01t24000004R12pAAC
AS 3680 IPRO,01t24000004R12qAAC
AS 3730 IPRO,01t24000004R12rAAC
AS 3740 IPRO,01t24000004R12sAAC
AS 3810 IPRO,01t24000004R12tAAC
AS 3820 IPRO,01t24000004R12uAAC
AS 3850 IPRO,01t24000004R12vAAC
AS1575 PRO,01t24000004R12wAAC
